ID,Primary topic,Proposed title,Primary query,Search intent,Cluster,Subcluster,Content type,Audience,Source basis,Research flags,Legal/tech sensitivity,Closest related article,Differentiation reason,Internal link targets,Status
MM-0755,Hub Motor vs Mid Motor on Electric Motorbikes in Vietnam,hub motor vs mid motor electric motorbike,7.5 battery-maintenance-tech,informational,7-electric,guide,prospective buyers,"R3",general-research,none,how-electric-motorbikes-work,"Motor-placement explainer with verified Weaver++ mid-motor data; the how-it-works canonical covers general drivetrain function, not the placement trade-off","how-electric-motorbikes-work, electric-motorbike-power-kw-licence-vietnam, regen-braking-explained-electric, dat-bike-weaver-200-vs-weaver-plus-plus, vinfast-evo-review","""undefined""",published
MM-0756,Electric Motorbike Battery Chemistry in Vietnam: LFP vs Lithium-Ion,electric motorbike battery chemistry LFP lithium,7.5 battery-maintenance-tech,informational,7-electric,guide,owners,"R3",general-research,none,electric-motorbike-battery-lifespan-vietnam,"Chemistry-level comparison (LFP vs lithium-ion from official packs); the lifespan article covers degradation habits, not chemistry","electric-motorbike-battery-lifespan-vietnam, electric-motorbike-battery-health-check, how-electric-motorbikes-work, electric-motorbike-battery-capacity-explained, vinfast-battery-rental-vs-buying","""undefined""",published
MM-0757,IP Ratings on Electric Motorbikes Explained: IP65, IP67 and Rain,ip rating electric motorbike ip65 ip67,7.5 battery-maintenance-tech,informational,7-electric,guide,new riders,"R3",general-research,none,riding-electric-motorbike-hanoi-rain,"Rating-system explainer with verified model IP ratings; the rain article covers riding technique","riding-electric-motorbike-hanoi-rain, washing-electric-motorbike-safely, riding-electric-motorbike-flooded-streets, electric-motorbike-battery-health-check, how-electric-motorbikes-work","""undefined""",published
MM-0758,Electric Motorbike Power and Licence Classes in Vietnam: The kW Ladder,electric motorbike power kw licence vietnam,7.2 legal,informational,7-electric,legal,prospective buyers,"R1+R3",general-research,legal-classification,electric-bike-licence-vietnam,"Power-to-licence mapping with verified wattage figures; the licence canonical covers licence rules generally, not the kW ladder","electric-bike-licence-vietnam, electric-two-wheeler-speed-classes-vietnam, fast-electric-motorbike-licence-vietnam, hub-vs-mid-motor-electric-motorbikes, what-is-electric-motorbike-vietnam","""undefined""",published
MM-0759,Electric Motorbike Battery Capacity Explained: kWh and Voltage,electric motorbike battery capacity kwh,7.5 battery-maintenance-tech,informational,7-electric,guide,new riders,"R3",general-research,none,how-electric-motorbikes-work,"Capacity-unit explainer with verified pack figures; the how-it-works article covers the drivetrain, not battery sizing","how-electric-motorbikes-work, electric-motorbike-battery-chemistry-vietnam, electric-motorbike-range-real-world-vietnam, electric-motorbike-spare-battery-strategy, where-to-charge-electric-motorbike-hanoi","""undefined""",published
MM-0760,Do Electric Motorbikes Need Insurance in Vietnam?,do electric motorbikes need insurance vietnam,7.2 legal,informational,7-electric,legal,owners,"R1",general-research,legal,compulsory-motorbike-insurance-vietnam,"Electric-specific insurance scope under Law 36/2024 Article 56; the insurance canonical covers the petrol fleet","compulsory-motorbike-insurance-vietnam, electric-bike-licence-vietnam, do-you-need-insurance-to-ride-vietnam, do-you-need-insurance-for-50cc-vietnam, documents-to-carry-motorbike-vietnam","""undefined""",published
MM-0761,Registering an Electric Motorbike in Vietnam: Plates and Papers,registering electric motorbike vietnam,7.2 legal,informational,7-electric,legal,owners,"R1",general-research,legal,electric-bike-licence-vietnam,"Registration procedure for electrics; the licence canonical covers licence classes, not registration papers","electric-bike-licence-vietnam, riding-without-number-plates-vietnam, unregistered-motorbike-fine-vietnam, compulsory-motorbike-insurance-vietnam, do-electric-motorbikes-need-insurance-vietnam","""undefined""",published
MM-0762,Electric Motorbike Fines in Vietnam: What E-Bike Riders Pay,electric motorbike fines vietnam,7.2 legal,informational,7-electric,legal,riders,"R1",general-research,legal,motorbike-fines-vietnam-overview,"Fine schedule applied to the electric classes under Decree 168/2024; the overview canonical covers petrol motorbike fines","motorbike-fines-vietnam-overview, electric-bike-licence-vietnam, riding-electric-moped-16-vietnam, e-bike-helmet-rules-vietnam, electric-motorbike-power-kw-licence-vietnam","""undefined""",published
MM-0763,Electric Motorbike Charging Times in Vietnam: Planning Around the Clock,electric motorbike charging time vietnam,7.3 riding-charging,informational,7-electric,guide,commuters,"R3",general-research,none,charging-electric-motorbike-at-home-vietnam,"Charging-duration planning with verified charge times; the at-home article covers sockets and safety, not schedule planning","charging-electric-motorbike-at-home-vietnam, battery-swap-vs-home-charging-vietnam, electric-motorbike-day-trips-range-planning-hanoi, electric-motorbike-spare-battery-strategy","""undefined""",published
MM-0764,Charging an Electric Motorbike from a Rented Apartment in Vietnam,charging electric motorbike apartment rental,7.3 riding-charging,informational,7-electric,guide,renters,"R4",general-research,none,charging-electric-motorbike-at-home-vietnam,"Rented-room charging practice for tenants; the at-home article covers owner-occupied home setup","charging-electric-motorbike-at-home-vietnam, charging-safety-home-electric-bike, electric-motorbike-spare-battery-strategy, where-to-charge-electric-motorbike-hanoi, v-green-battery-swap-network-guide","""undefined""",published
