MM-0442,Yamaha NMAX 155 review,"Yamaha NMAX 155 Review: Premium Hardware at Vietnam's Top End",yamaha nmax 155 review,informational,3-scooters,3.1 model-reviews,model-review,riders choosing a scooter in Vietnam,manufacturer-research,R3,technical-specs,"Yamaha NVX 155 Review","Premium flagship deep review with verified Yamaha VN specs incl. dual ABS and TCS; NVX review covers the sporty sibling","yamaha-nmax-155-vs-yamaha-nvx-155, yamaha-nmax-155-vs-honda-sh-160, premium-scooters-vietnam, tcs-vs-abs-scooters-vietnam, scooters-with-smart-keys-vietnam-verified, best-scooters-cargo-storage-vietnam",published
MM-0443,Yamaha Gear 125 Hybrid review,"Yamaha Gear 125 Hybrid Review: The Budget Scooter with Electric Assist",yamaha gear 125 hybrid review,informational,3-scooters,3.1 model-reviews,model-review,riders choosing a scooter in Vietnam,manufacturer-research,R3,technical-specs,"Yamaha Janus 125 Review","Hybrid-assist budget model with verified Yamaha VN specs incl. 1.7 L/100km; distinct from Janus and FreeGo reviews","yamaha-gear-125-vs-yamaha-janus-125, yamaha-gear-125-vs-yamaha-freego-125, yamaha-gear-125-vs-honda-vision, scooter-hybrid-systems-explained, most-fuel-efficient-scooters-vietnam-verified, best-lightweight-scooters-beginners-vietnam",published
MM-0444,Yamaha Lexi 155 review,"Yamaha Lexi 155 Review: The Big-Wheel Comfort Commuter",yamaha lexi 155 review,informational,3-scooters,3.1 model-reviews,model-review,riders choosing a scooter in Vietnam,manufacturer-research,R3,technical-specs,"Yamaha NMAX 155 Review","Comfort-commuter 155 with verified Yamaha VN specs incl. front ABS and 14-inch wheels; distinct from NMAX sport review","yamaha-lexi-155-vs-yamaha-nmax-155, yamaha-lexi-155-vs-honda-sh-mode-125, yamaha-vva-explained, which-scooters-have-abs-vietnam, scooter-wheelbase-stability-explained, yamaha-scooter-lineup-vietnam-explained",published
MM-0445,NMAX vs NVX,"Yamaha NMAX 155 vs NVX 155: Two Personalities, One Engine",nmax 155 vs nvx 155,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha NMAX 155 Review","Same-engine duel on verified specs (dual ABS vs front ABS, TCS); reviews cover each model alone","yamaha-nmax-155-review, yamaha-nvx-155-review, yamaha-lexi-155-vs-yamaha-nmax-155, which-scooters-have-abs-vietnam, tcs-vs-abs-scooters-vietnam, scooters-with-smart-keys-vietnam-verified",published
MM-0446,NMAX vs SH160i,"Yamaha NMAX 155 vs Honda SH160i: Premium Scooter Icons Compared",nmax 155 vs honda sh160i,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Premium Scooters in Vietnam","Icon-vs-icon premium duel with verified specs; premium overview covers tiers only","yamaha-nmax-155-review, honda-sh-160-review, premium-scooters-vietnam, honda-hstc-traction-control-scooters, tcs-vs-abs-scooters-vietnam, new-scooter-prices-vietnam-verified",published
MM-0447,Lexi vs NMAX,"Yamaha Lexi 155 vs NMAX 155: Comfort or Sport?",yamaha lexi 155 vs nmax 155,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha Lexi 155 Review","Same-engine siblings compared on wheels/brakes/mission; each model has its own review","yamaha-lexi-155-review, yamaha-nmax-155-review, yamaha-nmax-155-vs-yamaha-nvx-155, yamaha-vva-explained, which-scooters-have-abs-vietnam, best-scooters-hanoi-commuting-verified",published
MM-0448,Lexi vs SH Mode,"Yamaha Lexi 155 vs Honda SH Mode 125: The Value Premium Trade",yamaha lexi 155 vs honda sh mode 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha Lexi 155 Review","Cross-brand value-premium duel with verified specs; SH Mode review and premium overview are separate intents","yamaha-lexi-155-review, honda-sh-mode-125-review, premium-scooters-vietnam, honda-sh-mode-125-vs-honda-sh-160, new-scooter-prices-vietnam-verified, best-scooters-hanoi-commuting-verified",published
MM-0449,Air Blade 125 vs Vario 125,"Honda Air Blade 125 vs Vario 125: Honda's 125cc Pair Compared",honda air blade 125 vs vario 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Honda Air Blade 125 Review","Honda 125 pair compared on verified specs; each model has its own review","honda-air-blade-125-review, honda-vario-125-review, honda-vario-125-vs-honda-lead-125, honda-vision-vs-honda-air-blade, honda-scooter-lineup-vietnam-explained, which-scooters-have-abs-vietnam",published
MM-0450,Vario 160 vs Air Blade 160,"Honda Vario 160 vs Air Blade 160: Two Sporty Hondas, One Garage",honda vario 160 vs air blade 160,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Honda Vario 160 Review","Sporty 160 pair compared on verified specs; NVX cross-duel and each model review are separate intents","honda-vario-160-review, honda-air-blade-160-review, honda-vario-160-vs-yamaha-nvx-155, honda-scooter-lineup-vietnam-explained, which-scooters-have-abs-vietnam, best-scooters-cargo-storage-vietnam",published
MM-0451,Vision vs Lead 125,"Honda Vision vs Honda Lead 125: Simplicity or Storage?",honda vision vs honda lead 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Honda Vision 110 Review","Entry vs storage duel on verified specs; 110-vs-125 class guide is a separate intent","honda-vision-110-review, honda-lead-125-review, honda-vision-vs-honda-air-blade, honda-air-blade-160-vs-honda-lead-125, 110cc-vs-125cc-scooters, scooter-underseat-storage-comparison",published
MM-0452,Vision vs FreeGo,"Honda Vision vs Yamaha FreeGo 125: The Commuter Duel",honda vision vs yamaha freego 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Honda Vision 110 Review","Cross-brand commuter duel on verified specs; Honda-vs-Yamaha overview covers brands only","honda-vision-110-review, yamaha-freego-125-review, honda-vision-vs-yamaha-janus, honda-vs-yamaha-scooters-vietnam, 110cc-vs-125cc-scooters, 16-inch-wheel-scooters-vietnam",published
MM-0453,Gear 125 vs Vision,"Yamaha Gear 125 vs Honda Vision: Entry Scooters Compared",yamaha gear 125 vs honda vision,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha Gear 125 Hybrid Review","Entry-level cross-brand duel on verified specs incl. hybrid vs 16-inch wheels; each model has its own review","yamaha-gear-125-hybrid-review, honda-vision-110-review, honda-vision-vs-yamaha-janus, yamaha-gear-125-vs-yamaha-janus-125, 16-inch-wheel-scooters-vietnam, most-fuel-efficient-scooters-vietnam-verified",published
MM-0454,Gear 125 vs FreeGo,"Yamaha Gear 125 vs FreeGo 125: Which Budget Yamaha?",yamaha gear 125 vs freego 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha Gear 125 Hybrid Review","Budget Yamaha pair compared on verified specs; Janus-vs-FreeGo duel is a separate intent","yamaha-gear-125-hybrid-review, yamaha-freego-125-review, yamaha-gear-125-vs-yamaha-janus-125, yamaha-janus-vs-yamaha-freego, which-scooters-have-abs-vietnam, most-fuel-efficient-scooters-vietnam-verified",published
MM-0455,Gear 125 vs Janus,"Yamaha Gear 125 vs Janus 125: Yamaha's Budget Pair Compared",yamaha gear 125 vs janus 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Yamaha Gear 125 Hybrid Review","Budget pair compared on verified specs (hybrid vs lighter weight); each model has its own review","yamaha-gear-125-hybrid-review, yamaha-janus-125-review, yamaha-gear-125-vs-yamaha-freego-125, most-fuel-efficient-scooters-vietnam-verified, scooters-with-smart-keys-vietnam-verified, best-lightweight-scooters-beginners-vietnam",published
MM-0456,Latte vs Lead 125,"Yamaha Latte 125 vs Honda Lead 125: The Storage Champions",yamaha latte 125 vs honda lead 125,commercial,3-scooters,3.2 model-comparisons,model-comparison,riders comparing two scooters,manufacturer-research,R3,technical-specs,"Scooter Underseat Storage Comparison","Storage champions compared on verified capacities; storage-fit guide covers helmet fit only","yamaha-latte-125-review, honda-lead-125-review, scooter-underseat-storage-comparison, best-scooters-cargo-storage-vietnam, yamaha-latte-vs-yamaha-grande, honda-vario-125-vs-honda-lead-125",published
MM-0457,Short riders guide,"Best Scooters for Short Riders in Vietnam: Verified Seat Heights",best scooters short riders vietnam,informational,3-scooters,3.3 choosing-guides,guide,riders choosing a scooter in Vietnam,manufacturer-research,R3,technical-specs,"Scooter Seat Heights Comparison Vietnam","Verified seat-height ranking for short riders; seat-height comparison table is data-only","scooter-seat-heights-comparison-vietnam, best-lightweight-scooters-beginners-vietnam, easiest-motorbikes-for-beginners-hanoi, honda-vision-vs-honda-lead-125, yamaha-gear-125-vs-honda-vision, helmet-fit-guide-vietnam",published
MM-0458,Fuel economy ranking,"The Most Fuel-Efficient Scooters in Vietnam: Verified Figures Ranked",most fuel efficient scooters vietnam,informational,3-scooters,3.3 choosing-guides,guide,riders choosing a scooter in Vietnam,manufacturer-research,R3,technical-specs,"Scooter Fuel Economy Comparison Vietnam","Manufacturer-published economy figures ranked; fuel-economy comparison covers mixed fleet and riding tips","scooter-fuel-economy-comparison-vietnam, improving-fuel-economy-motorbike, yamaha-gear-125-hybrid-review, honda-vision-110-review, yamaha-latte-125-review, rental-motorbike-fuel-what-petrol",published
MM-0459,Under 40m list,"New Scooters Under 40 Million VND: Verified List Prices",scooters under 40 million vnd,commercial,3-scooters,3.3 choosing-guides,guide,buyers budgeting a scooter purchase,manufacturer-research,R3,technical-specs,"What a New Scooter Costs in Vietnam","Price-bracket list with verified prices; full price-table article covers all brackets","new-scooter-prices-vietnam-verified, buying-first-scooter-vietnam-guide, yamaha-gear-125-hybrid-review, yamaha-latte-125-review, renting-vs-buying-a-motorbike-hanoi, long-term-renting-vs-buying-residents-hanoi",published
